condition,rho,sigma_a,basis,correction,psnr_mean,psnr_std,rel_mse_mean,rel_mse_std,num_frames,reference_frames,total_physical_frames
nonideal,0.3,0.5,random_binary,reference_k32,10.62846704363826,1.6287720792042195,0.9818801121985643,0.007311447058576549,2048,65,2113
nonideal,0.3,0.5,random_uniform,reference_k8,10.595508780385542,1.618433239474268,0.9893441360472189,0.004765785835389308,2048,257,2305
nonideal,0.3,0.5,random_uniform,reference_k32,10.57709470100662,1.6154367851897902,0.993546691009619,0.0045277495753492025,2048,65,2113
nonideal,1.0,0.05,hadamard_paired,reference_k2,19.512507727876777,2.1742164674169913,0.12835960324142337,0.019274701961002116,2048,1025,3073
nonideal,1.0,0.05,srht_paired,reference_k2,19.510394858053054,2.1571880259047647,0.12840548567313584,0.019231202324526422,2048,1025,3073
nonideal,1.0,0.05,srht_paired,reference_k8,18.129401592748824,2.1297747516263295,0.1762859499315819,0.025144577818685843,2048,257,2305
nonideal,1.0,0.05,hadamard_paired,reference_k8,18.110191333156003,2.147178860148643,0.17707537921074784,0.025104385816703448,2048,257,2305
nonideal,1.0,0.05,srht_paired,reference_k32,18.0351726994725,2.1257054389648737,0.18012524519049603,0.02548523830657914,2048,65,2113
nonideal,1.0,0.05,hadamard_paired,reference_k32,18.02606734317269,2.146041052440497,0.18054589330019322,0.025648015571622322,2048,65,2113
nonideal,1.0,0.05,dct_paired,reference_k2,17.027795259287416,2.1256199181363478,0.22715524349609922,0.031963576488071806,2048,1025,3073
nonideal,1.0,0.05,fourier_fourstep,reference_k2,16.869226816490198,1.799505802002841,0.233660337936665,0.012520943861949786,2048,1025,3073
nonideal,1.0,0.05,dct_paired,reference_k8,15.798393100985313,2.090294701234968,0.30106232730810106,0.0390345550492835,2048,257,2305
nonideal,1.0,0.05,dct_paired,reference_k32,15.728194908571163,2.0894410580283242,0.30605041289278334,0.04032100317184022,2048,65,2113
nonideal,1.0,0.05,fourier_fourstep,reference_k8,15.455930027819551,1.8296870093447524,0.32374569632791894,0.02106054744909836,2048,257,2305
nonideal,1.0,0.05,fourier_fourstep,reference_k32,15.330015592379066,1.822224444101279,0.3332150053379015,0.020815738705353498,2048,65,2113
nonideal,1.0,0.05,random_binary,reference_k2,14.567411906063732,1.7044329176022148,0.3966638183909827,0.014168658962098424,2048,1025,3073
nonideal,1.0,0.05,random_uniform,reference_k2,13.721188357445266,1.790909367635135,0.48249747199926285,0.02780224938082917,2048,1025,3073
nonideal,1.0,0.05,random_binary,reference_k8,13.706110312647725,1.7661975335854418,0.48392301464314613,0.023401902866708898,2048,257,2305
nonideal,1.0,0.05,random_binary,reference_k32,13.463407642133557,1.7743484703603996,0.511897521645283,0.02794598327532557,2048,65,2113
nonideal,1.0,0.05,random_uniform,reference_k8,12.53576070740723,1.787543928600718,0.6337176660661068,0.032732614176975344,2048,257,2305
nonideal,1.0,0.05,random_uniform,reference_k32,12.268158877694798,1.7620814101965192,0.6738874563906693,0.03275706070130114,2048,65,2113
nonideal,1.0,0.1,hadamard_paired,reference_k2,14.937406375487141,2.0277763188878373,0.36628643958486684,0.040868278878579446,2048,1025,3073
nonideal,1.0,0.1,srht_paired,reference_k2,14.929841999407786,1.9991970596510873,0.3668496177077161,0.04056187205426003,2048,1025,3073
nonideal,1.0,0.1,fourier_fourstep,reference_k2,14.052104124983773,1.7877287946308986,0.4470119470483895,0.02436872848609272,2048,1025,3073
nonideal,1.0,0.1,srht_paired,reference_k8,13.935522578223688,1.9458428544969406,0.46043914327907076,0.04296060883937846,2048,257,2305
nonideal,1.0,0.1,hadamard_paired,reference_k8,13.909134562415455,1.964206667322466,0.4632837475628881,0.043183648286860915,2048,257,2305
nonideal,1.0,0.1,srht_paired,reference_k32,13.876849952661441,1.9384815244805436,0.4666449734510493,0.04287656265433768,2048,65,2113
nonideal,1.0,0.1,hadamard_paired,reference_k32,13.849051369782664,1.961152489024382,0.46975435737430005,0.04395352582295022,2048,65,2113
nonideal,1.0,0.1,random_binary,reference_k2,13.379126859102758,1.7694254685866542,0.5216897774566333,0.023599606966470173,2048,1025,3073
nonideal,1.0,0.1,dct_paired,reference_k2,13.276606969840818,1.9319445764464571,0.5358698646209872,0.049609980712640084,2048,1025,3073
nonideal,1.0,0.1,fourier_fourstep,reference_k8,12.71838597557553,1.7653092804578299,0.6075337458971382,0.029857435581114637,2048,257,2305
nonideal,1.0,0.1,fourier_fourstep,reference_k32,12.62604366669019,1.7562915777327177,0.6205011726479545,0.02860127733994588,2048,65,2113
nonideal,1.0,0.1,dct_paired,reference_k8,12.537448182987815,1.8759796405552958,0.6343743020533619,0.04732848660246781,2048,257,2305
nonideal,1.0,0.1,dct_paired,reference_k32,12.495590468038017,1.8693365180530988,0.6405984071228267,0.04886505473524958,2048,65,2113
nonideal,1.0,0.1,random_uniform,reference_k2,12.192366475509765,1.794573590468492,0.6858918662589838,0.03605492361530219,2048,1025,3073
nonideal,1.0,0.1,random_binary,reference_k8,12.183352952203492,1.7701664164828208,0.6870953859398995,0.03190435903640804,2048,257,2305
nonideal,1.0,0.1,random_binary,reference_k32,11.95051091040415,1.7585001209580353,0.7250290333321892,0.03559080960202458,2048,65,2113
nonideal,1.0,0.1,random_uniform,reference_k8,11.292221897021548,1.6964355175199437,0.8430256373213544,0.023763610389040662,2048,257,2305
nonideal,1.0,0.1,random_uniform,reference_k32,11.14978666502352,1.672422976272866,0.8710605174048639,0.021760410561887062,2048,65,2113
nonideal,1.0,0.15,hadamard_paired,reference_k2,13.02889652864663,1.8996665444856518,0.5666803558211668,0.04465348793707453,2048,1025,3073
nonideal,1.0,0.15,srht_paired,reference_k2,13.02516609116307,1.8666496257285627,0.5670311360613012,0.043268358254604615,2048,1025,3073
nonideal,1.0,0.15,fourier_fourstep,reference_k2,12.602298595129021,1.7419707572438374,0.6238143874943868,0.026694805081757332,2048,1025,3073
nonideal,1.0,0.15,random_binary,reference_k2,12.46144402424642,1.7639854880237629,0.6443788926234624,0.02771958762121239,2048,1025,3073
nonideal,1.0,0.15,srht_paired,reference_k8,12.366323077689485,1.8214414632886757,0.6592060302433639,0.039534487721164184,2048,257,2305
nonideal,1.0,0.15,hadamard_paired,reference_k8,12.336726545189348,1.8373020618286742,0.663766478627015,0.04030564311332021,2048,257,2305
nonideal,1.0,0.15,srht_paired,reference_k32,12.330904595342156,1.8141980280083525,0.6645670647333191,0.03918386644840909,2048,65,2113
nonideal,1.0,0.15,hadamard_paired,reference_k32,12.293928972957499,1.8338245041745245,0.6703784749176652,0.041327020350356236,2048,65,2113
nonideal,1.0,0.15,dct_paired,reference_k2,11.965377418673539,1.8080728911458472,0.7229954736396088,0.04373849185784806,2048,1025,3073
nonideal,1.0,0.15,fourier_fourstep,reference_k8,11.675035719287672,1.7091379520120507,0.7719999083987079,0.02523155024596547,2048,257,2305
nonideal,1.0,0.15,fourier_fourstep,reference_k32,11.616373802368223,1.7023992885445207,0.7824565320122667,0.02421869396885978,2048,65,2113
nonideal,1.0,0.15,dct_paired,reference_k8,11.527716534703002,1.7653018669137128,0.7990593670664902,0.03684637069882686,2048,257,2305
nonideal,1.0,0.15,dct_paired,reference_k32,11.500328557443474,1.7581580069893792,0.8041782887650062,0.038436796287171365,2048,65,2113
nonideal,1.0,0.15,random_binary,reference_k8,11.462591904065617,1.724041255889105,0.8107836766732482,0.02888947532459378,2048,257,2305
nonideal,1.0,0.15,random_uniform,reference_k2,11.46068211244362,1.7374083907876907,0.8112237469537023,0.03103526299054053,2048,1025,3073
nonideal,1.0,0.15,random_binary,reference_k32,11.305801851635213,1.7089974571419801,0.8405654886178655,0.02928946392722515,2048,65,2113
nonideal,1.0,0.15,random_uniform,reference_k8,10.908312296571204,1.6521486080318728,0.9207017028657788,0.0150670850444064,2048,257,2305
nonideal,1.0,0.15,random_uniform,reference_k32,10.834084102325036,1.6371017685843325,0.9365575333016278,0.014271706614062876,2048,65,2113
nonideal,1.0,0.3,hadamard_paired,reference_k2,11.272488440315241,1.7208466991225082,0.8470109415523445,0.028553987430918137,2048,1025,3073
nonideal,1.0,0.3,srht_paired,reference_k2,11.269595994142492,1.693891025377342,0.8474774216943765,0.02564976101351481,2048,1025,3073
nonideal,1.0,0.3,random_binary,reference_k2,11.240443442164144,1.6871458690595944,0.8531048752923741,0.022894048260170864,2048,1025,3073
nonideal,1.0,0.3,fourier_fourstep,reference_k2,11.1651311734917,1.6647094283772998,0.8678948313501222,0.017525022049565325,2048,1025,3073
nonideal,1.0,0.3,srht_paired,reference_k8,11.044317814757909,1.6824685589476296,0.8924301195554223,0.02051221730659014,2048,257,2305
nonideal,1.0,0.3,srht_paired,reference_k32,11.033700659657361,1.6769843026201958,0.8946113941944169,0.020420522523760393,2048,65,2113
nonideal,1.0,0.3,hadamard_paired,reference_k8,11.02309628160221,1.6889976451986344,0.8968310477279579,0.021782993105488476,2048,257,2305
nonideal,1.0,0.3,hadamard_paired,reference_k32,11.000552622780601,1.6851737528762,0.9015226709549898,0.022862850502286237,2048,65,2113
nonideal,1.0,0.3,dct_paired,reference_k2,10.926935328884285,1.6769398840474763,0.9169125461634999,0.02245528629276188,2048,1025,3073
nonideal,1.0,0.3,fourier_fourstep,reference_k8,10.838177164293668,1.6464027738678606,0.9356509131060239,0.012550517033216978,2048,257,2305
nonideal,1.0,0.3,fourier_fourstep,reference_k32,10.81720296568011,1.642796939794752,0.9401824574520767,0.012733594032636394,2048,65,2113
nonideal,1.0,0.3,random_binary,reference_k8,10.815089731081514,1.6539248206340629,0.9407091913372458,0.01715115890745031,2048,257,2305
nonideal,1.0,0.3,random_uniform,reference_k2,10.803012487453234,1.6558506470509093,0.9433011847099779,0.015576573316497193,2048,1025,3073
nonideal,1.0,0.3,dct_paired,reference_k8,10.790903250171223,1.6616341542569881,0.945959899199973,0.01706096822152998,2048,257,2305
nonideal,1.0,0.3,dct_paired,reference_k32,10.778758921149354,1.6551942194108955,0.9486331940471361,0.018402048242340888,2048,65,2113
nonideal,1.0,0.3,random_binary,reference_k32,10.760427163605598,1.6456739504787645,0.9525790240535308,0.01466384455197579,2048,65,2113
nonideal,1.0,0.3,random_uniform,reference_k8,10.638066734677968,1.6198387231758737,0.9797064363863407,0.006485799215888732,2048,257,2305
nonideal,1.0,0.3,random_uniform,reference_k32,10.620714997780745,1.6154657595927926,0.9836319975559462,0.007009914783622593,2048,65,2113
nonideal,1.0,0.5,random_binary,reference_k2,10.809080886043898,1.6416231851628373,0.9419783998417307,0.015223470164713272,2048,1025,3073
nonideal,1.0,0.5,hadamard_paired,reference_k2,10.791228180868835,1.6558586320520814,0.9458668538633881,0.015750903558757256,2048,1025,3073
nonideal,1.0,0.5,srht_paired,reference_k2,10.787284325340481,1.638975603551478,0.9466858657307654,0.013137770470683102,2048,1025,3073
nonideal,1.0,0.5,fourier_fourstep,reference_k2,10.757041953013179,1.6348960558084056,0.9532616123345129,0.009905726604072282,2048,1025,3073
nonideal,1.0,0.5,srht_paired,reference_k8,10.704988942556673,1.6412844365494768,0.9647746210632937,0.011693736953357943,2048,257,2305
nonideal,1.0,0.5,srht_paired,reference_k32,10.700748733741776,1.6376185879879066,0.9657146571087801,0.011520488689694035,2048,65,2113
nonideal,1.0,0.5,hadamard_paired,reference_k8,10.69236905119838,1.6410343607786915,0.967576987469993,0.011271116352279462,2048,257,2305
nonideal,1.0,0.5,hadamard_paired,reference_k32,10.678527496308146,1.6379229312625205,0.9706716529628366,0.011813995569516159,2048,65,2113
nonideal,1.0,0.5,dct_paired,reference_k2,10.673059582346518,1.6375893916447593,0.9718887775769732,0.011361024471073206,2048,1025,3073
nonideal,1.0,0.5,random_binary,reference_k8,10.64215371127144,1.629049300193756,0.9788134149538062,0.00992014033743877,2048,257,2305
nonideal,1.0,0.5,fourier_fourstep,reference_k8,10.635407339439984,1.6267185281571348,0.9803044943796748,0.0061616457529543875,2048,257,2305
nonideal,1.0,0.5,random_uniform,reference_k2,10.633345115970851,1.6302988095901472,0.9807840210276495,0.008106577242995438,2048,1025,3073
nonideal,1.0,0.5,fourier_fourstep,reference_k32,10.626296477682645,1.6246388267245975,0.9823683884961679,0.006956342952423463,2048,65,2113
nonideal,1.0,0.5,dct_paired,reference_k8,10.621416713599658,1.6316419997841216,0.9834818681254863,0.008158648700181022,2048,257,2305
nonideal,1.0,0.5,random_binary,reference_k32,10.619313151145557,1.6255222574318315,0.9839550424412571,0.007758364606602165,2048,65,2113
nonideal,1.0,0.5,dct_paired,reference_k32,10.615533404325255,1.6270932981212778,0.9848239908575194,0.009184750352916961,2048,65,2113
nonideal,1.0,0.5,random_uniform,reference_k8,10.577747811460595,1.6149017436769348,0.9933937247407973,0.0036468828836437135,2048,257,2305
nonideal,1.0,0.5,random_uniform,reference_k32,10.574415486190382,1.6134648583374165,0.9941585147504202,0.004231339210529067,2048,65,2113
