arm,sigma_a,rho,object,rel_mse,psnr,gain_rel_mse,n
hadamard_paired+pairwise,0.3,0.0066492,3,0.0793658500226889,21.262514392356945,,5
hadamard_paired+pairwise,0.3,0.0066492,4,0.0662639311233854,26.29952632203136,,5
hadamard_paired+pairwise,0.3,0.0066492,5,0.09125230962702492,19.77257586020652,,5
hadamard_paired+pairwise,0.3,0.0066492,6,0.09578366116406153,18.946700774973955,,5
hadamard_paired+pairwise,0.3,0.0066492,7,0.10813439264516837,18.578261640643184,,5
hadamard_paired+pairwise,0.3,0.0066492,8,0.10304825068474147,19.32840684507648,,5
hadamard_paired+pairwise,0.3,0.0066492,9,0.08502396273153978,21.70376653695825,,5
hadamard_paired+pairwise,0.3,0.0099239,0,0.10436369296806028,20.545725982263985,,5
hadamard_paired+pairwise,0.3,0.0099239,1,0.1042300732920601,20.8036492630189,,5
hadamard_paired+pairwise,0.3,0.0099239,2,0.11710714690635456,20.823503232711033,,5
hadamard_paired+pairwise,0.3,0.0099239,3,0.1140170687633109,19.689387971240315,,5
hadamard_paired+pairwise,0.3,0.0099239,4,0.09558547823984248,24.708325602545372,,5
hadamard_paired+pairwise,0.3,0.0099239,5,0.13013176314278563,18.231104308391984,,5
hadamard_paired+pairwise,0.3,0.0099239,6,0.13634131706483785,17.413393622093793,,5
hadamard_paired+pairwise,0.3,0.0099239,7,0.15287264546773624,17.074560875196916,,5
hadamard_paired+pairwise,0.3,0.0099239,8,0.1462771043298617,17.806946742922378,,5
hadamard_paired+pairwise,0.3,0.0099239,9,0.1216388723260651,20.148318296440422,,5
hadamard_paired+pairwise,0.3,0.01,0,0.10507806387382781,20.516102146255765,,5
hadamard_paired+pairwise,0.3,0.01,1,0.10494461558994439,20.77397610630629,,5
hadamard_paired+pairwise,0.3,0.01,2,0.1178948605099391,20.79438619392193,,5
hadamard_paired+pairwise,0.3,0.01,3,0.11479162340864273,19.659989357415245,,5
hadamard_paired+pairwise,0.3,0.01,4,0.09624389246494174,24.678511931336093,,5
hadamard_paired+pairwise,0.3,0.01,5,0.13099452244108484,18.20240429704662,,5
hadamard_paired+pairwise,0.3,0.01,6,0.13723951751400848,17.38487784470379,,5
hadamard_paired+pairwise,0.3,0.01,7,0.15385698128789063,17.04668563113001,,5
hadamard_paired+pairwise,0.3,0.01,8,0.14723156137021806,17.77869950107802,,5
hadamard_paired+pairwise,0.3,0.01,9,0.12245400210254809,20.119309582885368,,5
hadamard_paired+pairwise,0.3,0.0148114,0,0.14800198576886045,19.028691316851145,,5
hadamard_paired+pairwise,0.3,0.0148114,1,0.14788888520776294,19.284124318037804,,5
hadamard_paired+pairwise,0.3,0.0148114,2,0.1649069297807088,19.336821713714496,,5
hadamard_paired+pairwise,0.3,0.0148114,3,0.16118117443611799,18.18618654860527,,5
hadamard_paired+pairwise,0.3,0.0148114,4,0.1359298431658706,23.17904400890934,,5
hadamard_paired+pairwise,0.3,0.0148114,5,0.18218342955453132,16.76974096405659,,5
hadamard_paired+pairwise,0.3,0.0148114,6,0.19038847343634488,15.963335087718184,,5
hadamard_paired+pairwise,0.3,0.0148114,7,0.2116272522546176,15.662086239401699,,5
hadamard_paired+pairwise,0.3,0.0148114,8,0.2034772869914497,16.373489597218907,,5
hadamard_paired+pairwise,0.3,0.0148114,9,0.1710223780309618,18.668372958966348,,5
hadamard_paired+pairwise,0.3,0.0221059,0,0.205629606691104,17.60068518889423,,5
hadamard_paired+pairwise,0.3,0.0221059,1,0.2055431249924748,17.85436398074409,,5
hadamard_paired+pairwise,0.3,0.0221059,2,0.2270686942674245,17.947501976137218,,5
hadamard_paired+pairwise,0.3,0.0221059,3,0.22297747217054753,16.776929523390276,,5
hadamard_paired+pairwise,0.3,0.0221059,4,0.1896195860403796,21.733308954103897,,5
hadamard_paired+pairwise,0.3,0.0221059,5,0.24896109842311653,15.413380013841294,,5
hadamard_paired+pairwise,0.3,0.0221059,6,0.25931405401846874,14.621567898846148,,5
hadamard_paired+pairwise,0.3,0.0221059,7,0.2851820779018877,14.366508002554161,,5
hadamard_paired+pairwise,0.3,0.0221059,8,0.27569226854879086,15.054393890165475,,5
hadamard_paired+pairwise,0.3,0.0221059,9,0.23498902115908565,17.288302821906797,,5
hadamard_paired+pairwise,0.3,0.03,0,0.25963006636036734,16.588118801428212,,5
hadamard_paired+pairwise,0.3,0.03,1,0.2595279552277643,16.841498165679223,,5
hadamard_paired+pairwise,0.3,0.03,2,0.2843780747894936,16.970003784188002,,5
hadamard_paired+pairwise,0.3,0.03,3,0.28035009245464587,15.782623234657052,,5
hadamard_paired+pairwise,0.3,0.03,4,0.2403952681012683,20.702832606287895,,5
hadamard_paired+pairwise,0.3,0.03,5,0.3096246661344725,14.466219550532589,,5
hadamard_paired+pairwise,0.3,0.03,6,0.3215493767583667,13.687413178338636,,5
hadamard_paired+pairwise,0.3,0.03,7,0.35030641349196834,13.473173969179772,,5
hadamard_paired+pairwise,0.3,0.03,8,0.3401156944082506,14.142400891410142,,5
hadamard_paired+pairwise,0.3,0.03,9,0.2936913137146321,16.31978513277617,,5
hadamard_paired+pairwise,0.3,0.032993,0,0.27817782387958967,16.288477870828522,,5
hadamard_paired+pairwise,0.3,0.032993,1,0.27805637166381797,16.541996677801638,,5
hadamard_paired+pairwise,0.3,0.032993,2,0.30386368414508885,16.682142286188498,,5
hadamard_paired+pairwise,0.3,0.032993,3,0.2999312554006405,15.48942276143003,,5
hadamard_paired+pairwise,0.3,0.032993,4,0.2579477224011509,20.396755857930504,,5
hadamard_paired+pairwise,0.3,0.032993,5,0.33005633301961723,14.188654617637345,,5
hadamard_paired+pairwise,0.3,0.032993,6,0.34243343506944746,13.4141445931735,,5
hadamard_paired+pairwise,0.3,0.032993,7,0.3718895611642029,13.213486277476786,,5
hadamard_paired+pairwise,0.3,0.032993,8,0.361552814990483,13.876964600977553,,5
hadamard_paired+pairwise,0.3,0.032993,9,0.3135872723216447,16.035087683081148,,5
hadamard_paired+pairwise,0.3,0.0492418,0,0.36410801569308343,15.11949207249856,,5
hadamard_paired+pairwise,0.3,0.0492418,1,0.3638002219503845,15.374647542841368,,5
hadamard_paired+pairwise,0.3,0.0492418,2,0.3929192321758056,15.565756531538375,,5
hadamard_paired+pairwise,0.3,0.0492418,3,0.38976878793010356,14.351490501659374,,5
hadamard_paired+pairwise,0.3,0.0492418,4,0.34010416228118145,19.195846059600747,,5
hadamard_paired+pairwise,0.3,0.0492418,5,0.4221977368086268,13.119201435652434,,5
hadamard_paired+pairwise,0.3,0.0492418,6,0.4361559948005014,12.363530940677279,,5
hadamard_paired+pairwise,0.3,0.0492418,7,0.46711376283374506,12.223248162203427,,5
hadamard_paired+pairwise,0.3,0.0492418,8,0.45653553686771636,12.864020698763369,,5
hadamard_paired+pairwise,0.3,0.0492418,9,0.4040674772187381,14.934035959746065,,5
hadamard_paired+pairwise,0.3,0.0734932,0,0.45872565570358,14.116221607216753,,5
hadamard_paired+pairwise,0.3,0.0734932,1,0.45814693673390927,14.37319147875804,,5
hadamard_paired+pairwise,0.3,0.0734932,2,0.48896098753467926,14.615931195294195,,5
hadamard_paired+pairwise,0.3,0.0734932,3,0.4869042740319046,13.384840138882012,,5
hadamard_paired+pairwise,0.3,0.0734932,4,0.4324276821825285,18.152670260478,,5
hadamard_paired+pairwise,0.3,0.0734932,5,0.5193087249888148,12.21992394919064,,5
hadamard_paired+pairwise,0.3,0.0734932,6,0.5341284150635321,11.483472945754556,,5
hadamard_paired+pairwise,0.3,0.0734932,7,0.5639291201076064,11.405039300483184,,5
hadamard_paired+pairwise,0.3,0.0734932,8,0.5535524108662773,12.02727196122783,,5
hadamard_paired+pairwise,0.3,0.0734932,9,0.500708875947514,14.0026389024938,,5
hadamard_paired+pairwise,0.3,0.1,0,0.532892349285107,13.465202887044267,,5
hadamard_paired+pairwise,0.3,0.1,1,0.5322831129745149,13.721772015107646,,5
hadamard_paired+pairwise,0.3,0.1,2,0.5630889808879529,14.002841847246334,,5
hadamard_paired+pairwise,0.3,0.1,3,0.5616649349834215,12.764158497429122,,5
hadamard_paired+pairwise,0.3,0.1,4,0.506454993812237,17.466243142446306,,5
hadamard_paired+pairwise,0.3,0.1,5,0.5926309547884442,11.646199999464251,,5
hadamard_paired+pairwise,0.3,0.1,6,0.607531908474589,10.924163384964048,,5
hadamard_paired+pairwise,0.3,0.1,7,0.6348237837638684,10.89059977053832,,5
hadamard_paired+pairwise,0.3,0.1,8,0.6247110869341405,11.502104979774876,,5
hadamard_paired+pairwise,0.3,0.1,9,0.5745455928889682,13.405201008702296,,5
hadamard_paired+pairwise,0.3,0.109688,0,0.5547801604692667,13.290321470984091,,5
hadamard_paired+pairwise,0.3,0.109688,1,0.5542316199858611,13.546269574994989,,5
hadamard_paired+pairwise,0.3,0.109688,2,0.584811877582199,13.838436743909796,,5
hadamard_paired+pairwise,0.3,0.109688,3,0.583494183922638,12.598446039858349,,5
hadamard_paired+pairwise,0.3,0.109688,4,0.5286182973406602,17.28018094684471,,5
hadamard_paired+pairwise,0.3,0.109688,5,0.6138380979581057,11.49346532372966,,5
hadamard_paired+pairwise,0.3,0.109688,6,0.6286661481261223,10.775619078689498,,5
hadamard_paired+pairwise,0.3,0.109688,7,0.6550086792437557,10.754616584164921,,5
hadamard_paired+pairwise,0.3,0.109688,8,0.6449717520701668,11.363491142173386,,5
hadamard_paired+pairwise,0.3,0.109688,9,0.5960509477742765,13.245601177066272,,5
hadamard_paired+pairwise,0.3,0.163709,0,0.644547977057434,12.638603280173063,,5
hadamard_paired+pairwise,0.3,0.163709,1,0.6447662470554967,12.889065791243866,,5
hadamard_paired+pairwise,0.3,0.163709,2,0.6732956558408428,13.22649818146877,,5
hadamard_paired+pairwise,0.3,0.163709,3,0.671933649507963,11.984972976857321,,5
hadamard_paired+pairwise,0.3,0.163709,4,0.6211557475233555,16.579383519960096,,5
hadamard_paired+pairwise,0.3,0.163709,5,0.6988414421461021,10.930061603381327,,5
hadamard_paired+pairwise,0.3,0.163709,6,0.7128942173292151,10.229357143551045,,5
hadamard_paired+pairwise,0.3,0.163709,7,0.7346797577115712,10.255926503713418,,5
hadamard_paired+pairwise,0.3,0.163709,8,0.7248756635439387,10.856205457786398,,5
hadamard_paired+pairwise,0.3,0.163709,9,0.6830260343523904,12.654018754452682,,5
hadamard_paired+pairwise,0.3,0.244335,0,0.722214092602085,12.14405623347529,,5
hadamard_paired+pairwise,0.3,0.244335,1,0.7239387253297197,12.385955973362476,,5
hadamard_paired+pairwise,0.3,0.244335,2,0.7490225676029202,12.763569250363911,,5
hadamard_paired+pairwise,0.3,0.244335,3,0.7471118402020516,11.523799685524471,,5
hadamard_paired+pairwise,0.3,0.244335,4,0.7033579940977884,16.039412053763606,,5
hadamard_paired+pairwise,0.3,0.244335,5,0.7697439627023112,10.510262694168885,,5
hadamard_paired+pairwise,0.3,0.244335,6,0.7823927004753123,9.825070706513689,,5
hadamard_paired+pairwise,0.3,0.244335,7,0.7999562161329289,9.886086234760985,,5
hadamard_paired+pairwise,0.3,0.244335,8,0.7901922868408613,10.48138130742128,,5
hadamard_paired+pairwise,0.3,0.244335,9,0.7567401760280641,12.208873511791714,,5
hadamard_paired+pairwise,0.3,0.3,0,0.7563192326848563,11.943441793897355,,5
hadamard_paired+pairwise,0.3,0.3,1,0.758958922099464,12.180733238611722,,5
hadamard_paired+pairwise,0.3,0.3,2,0.7819416414232145,12.576750953031407,,5
hadamard_paired+pairwise,0.3,0.3,3,0.7797700865593372,11.337720217771778,,5
hadamard_paired+pairwise,0.3,0.3,4,0.7400149348506286,15.818664019290882,,5
hadamard_paired+pairwise,0.3,0.3,5,0.8000170872856964,10.342682117200876,,5
hadamard_paired+pairwise,0.3,0.3,6,0.8117526794326257,9.664920750485942,,5
hadamard_paired+pairwise,0.3,0.3,7,0.8276060266704499,9.738437578985014,,5
hadamard_paired+pairwise,0.3,0.3,8,0.817813038902052,10.332091916574194,,5
hadamard_paired+pairwise,0.3,0.3,9,0.7886281026127204,12.029592468022257,,5
hadamard_paired+pairwise,0.3,0.36467,0,0.7850285578179504,11.781438315682179,,5
hadamard_paired+pairwise,0.3,0.36467,1,0.7885303214036877,12.014680764659545,,5
hadamard_paired+pairwise,0.3,0.36467,2,0.8094382741234403,12.426631685541096,,5
hadamard_paired+pairwise,0.3,0.36467,3,0.8071190287248559,11.187778813544842,,5
hadamard_paired+pairwise,0.3,0.36467,4,0.7710871912542199,15.639936233121455,,5
hadamard_paired+pairwise,0.3,0.36467,5,0.8250503176864239,10.208828284896018,,5
hadamard_paired+pairwise,0.3,0.36467,6,0.8358280899210723,9.537838765716243,,5
hadamard_paired+pairwise,0.3,0.36467,7,0.8503907976689551,9.620421894110562,,5
hadamard_paired+pairwise,0.3,0.36467,8,0.840565817044344,10.21284499723222,,5
hadamard_paired+pairwise,0.3,0.36467,9,0.8152173553915375,11.885557693229176,,5
hadamard_paired+pairwise,0.3,0.544268,0,0.8329106551279557,11.52395281822816,,5
hadamard_paired+pairwise,0.3,0.544268,1,0.8379275988287247,11.750716311111015,,5
hadamard_paired+pairwise,0.3,0.544268,2,0.8547605168036192,12.189972498761154,,5
hadamard_paired+pairwise,0.3,0.544268,3,0.8525194655560473,10.949718716882494,,5
hadamard_paired+pairwise,0.3,0.544268,4,0.8232689582967119,15.355389909032883,,5
hadamard_paired+pairwise,0.3,0.544268,5,0.8658616958078188,9.999079769552122,,5
hadamard_paired+pairwise,0.3,0.544268,6,0.8745385538243576,9.340947288975762,,5
hadamard_paired+pairwise,0.3,0.544268,7,0.887344554592661,9.43556155959072,,5
hadamard_paired+pairwise,0.3,0.544268,8,0.8775283786531224,10.02583259331212,,5
hadamard_paired+pairwise,0.3,0.544268,9,0.8590187077453049,11.658229992933503,,5
hadamard_paired+pairwise,0.3,0.812317,0,0.8673998283651037,11.347486581123821,,5
hadamard_paired+pairwise,0.3,0.812317,1,0.8734794078606847,11.570210008497387,,5
hadamard_paired+pairwise,0.3,0.812317,2,0.8869162160382983,12.029553115664445,,5
hadamard_paired+pairwise,0.3,0.812317,3,0.8851335648918525,10.78638255999826,,5
hadamard_paired+pairwise,0.3,0.812317,4,0.8611773367012322,15.159795822005567,,5
hadamard_paired+pairwise,0.3,0.812317,5,0.89464955440477,9.856995777629578,,5
hadamard_paired+pairwise,0.3,0.812317,6,0.9013218928805466,9.20973534406888,,5
hadamard_paired+pairwise,0.3,0.812317,7,0.9131112485881288,9.311147309297635,,5
hadamard_paired+pairwise,0.3,0.812317,8,0.9035328865015277,9.89892677664231,,5
hadamard_paired+pairwise,0.3,0.812317,9,0.8901991357340048,11.503367590481973,,5
hadamard_paired+pairwise,0.3,1.0,0,0.8807595827964594,11.28101390039971,,5
hadamard_paired+pairwise,0.3,1.0,1,0.8872451945761703,11.502292326216324,,5
hadamard_paired+pairwise,0.3,1.0,2,0.8992474994514513,11.969575259983065,,5
hadamard_paired+pairwise,0.3,1.0,3,0.8977482739343712,10.724811131995107,,5
hadamard_paired+pairwise,0.3,1.0,4,0.8759961936736594,15.085686532007566,,5
hadamard_paired+pairwise,0.3,1.0,5,0.9057445240164743,9.803458053794015,,5
hadamard_paired+pairwise,0.3,1.0,6,0.911537604076045,9.160710650111252,,5
hadamard_paired+pairwise,0.3,1.0,7,0.9228842620349391,9.26487074128274,,5
hadamard_paired+pairwise,0.3,1.0,8,0.9135491302274301,9.85101990368462,,5
hadamard_paired+pairwise,0.3,1.0,9,0.9022451207202101,11.44499136972372,,5
hadamard_paired+pairwise,0.3,1.21238,0,0.8907560823118674,11.231936093573722,,5
hadamard_paired+pairwise,0.3,1.21238,1,0.8975450007342298,11.452166453277556,,5
hadamard_paired+pairwise,0.3,1.21238,2,0.9084227627353103,11.925481495168231,,5
hadamard_paired+pairwise,0.3,1.21238,3,0.9071635596717307,10.679417490770536,,5
hadamard_paired+pairwise,0.3,1.21238,4,0.8871690957124253,15.030647275009269,,5
hadamard_paired+pairwise,0.3,1.21238,5,0.9140654898585598,9.763737709531465,,5
hadamard_paired+pairwise,0.3,1.21238,6,0.9191915018373713,9.124337897355806,,5
hadamard_paired+pairwise,0.3,1.21238,7,0.930101896261713,9.231006928508812,,5
hadamard_paired+pairwise,0.3,1.21238,8,0.9210575921654289,9.815451433810532,,5
hadamard_paired+pairwise,0.3,1.21238,9,0.9112817627570952,11.401709757695517,,5
hadamard_paired+pairwise,0.3,1.80947,0,0.9053749342314606,11.161158067583298,,5
hadamard_paired+pairwise,0.3,1.80947,1,0.9125667814639001,11.380094086906979,,5
hadamard_paired+pairwise,0.3,1.80947,2,0.9217352564060441,11.862295875893448,,5
hadamard_paired+pairwise,0.3,1.80947,3,0.9208255933609207,10.61438654449302,,5
hadamard_paired+pairwise,0.3,1.80947,4,0.9036987186509006,14.95050583997109,,5
hadamard_paired+pairwise,0.3,1.80947,5,0.9263281493788597,9.705861092244534,,5
hadamard_paired+pairwise,0.3,1.80947,6,0.9305598196899645,9.07086553116929,,5
hadamard_paired+pairwise,0.3,1.80947,7,0.9404322704290857,9.182993631468054,,5
hadamard_paired+pairwise,0.3,1.80947,8,0.9320934620883662,9.76369609335164,,5
hadamard_paired+pairwise,0.3,1.80947,9,0.924616304592911,11.338620510198378,,5
hadamard_paired+pairwise,0.3,2.70063,0,0.9134519724676469,11.122548618047304,,5
hadamard_paired+pairwise,0.3,2.70063,1,0.9207734317661618,11.341226759004902,,5
hadamard_paired+pairwise,0.3,2.70063,2,0.9289998369261274,11.828202085572725,,5
hadamard_paired+pairwise,0.3,2.70063,3,0.9282450281068281,10.57948124494976,,5
hadamard_paired+pairwise,0.3,2.70063,4,0.9129542663718573,14.906288596906625,,5
hadamard_paired+pairwise,0.3,2.70063,5,0.9331815052476129,9.673849219835764,,5
hadamard_paired+pairwise,0.3,2.70063,6,0.9370477658515984,9.04063663884622,,5
hadamard_paired+pairwise,0.3,2.70063,7,0.9459354974814929,9.157632410335687,,5
hadamard_paired+pairwise,0.3,2.70063,8,0.9382157579430974,9.735246738799814,,5
hadamard_paired+pairwise,0.3,2.70063,9,0.9321013211454019,11.303600637300239,,5
hadamard_paired+pairwise,0.3,3.0,0,0.9147404404974167,11.116421791934746,,5
hadamard_paired+pairwise,0.3,3.0,1,0.9220684668738912,11.335125570769296,,5
hadamard_paired+pairwise,0.3,3.0,2,0.930148578343146,11.822835399718135,,5
hadamard_paired+pairwise,0.3,3.0,3,0.9294134870233449,10.574010407958177,,5
hadamard_paired+pairwise,0.3,3.0,4,0.9144387624577208,14.899239880460073,,5
hadamard_paired+pairwise,0.3,3.0,5,0.9342805446020064,9.668737402234932,,5
hadamard_paired+pairwise,0.3,3.0,6,0.9381041163304044,9.035734222659048,,5
hadamard_paired+pairwise,0.3,3.0,7,0.9467912588805667,9.153702163375414,,5
hadamard_paired+pairwise,0.3,3.0,8,0.9391919727738598,9.730727434587916,,5
hadamard_paired+pairwise,0.3,3.0,9,0.9333056711513953,11.29799160078745,,5
hadamard_paired+pairwise,0.3,4.03068,0,0.917003280635495,11.105683080584765,,5
hadamard_paired+pairwise,0.3,4.03068,1,0.9243288481298262,11.324497280915555,,5
hadamard_paired+pairwise,0.3,4.03068,2,0.9321567555717595,11.813469530598354,,5
hadamard_paired+pairwise,0.3,4.03068,3,0.9314522457529459,10.564481850034378,,5
hadamard_paired+pairwise,0.3,4.03068,4,0.9170501063948363,14.886869472958736,,5
hadamard_paired+pairwise,0.3,4.03068,5,0.9362140215020848,9.65975885128621,,5
hadamard_paired+pairwise,0.3,4.03068,6,0.9399765287322686,9.027057723298366,,5
hadamard_paired+pairwise,0.3,4.03068,7,0.94827468733333,9.14689781105199,,5
hadamard_paired+pairwise,0.3,4.03068,8,0.9409045807440706,9.72281025819498,,5
hadamard_paired+pairwise,0.3,4.03068,9,0.9354276903631661,11.288125771388062,,5
hadamard_paired+pairwise,0.3,6.01577,0,0.9180381135926201,11.100781159503182,,5
hadamard_paired+pairwise,0.3,6.01577,1,0.9253555913380106,11.319678269911233,,5
hadamard_paired+pairwise,0.3,6.01577,2,0.9330705868522815,11.809214220604261,,5
hadamard_paired+pairwise,0.3,6.01577,3,0.9323782521626585,10.560161149341463,,5
hadamard_paired+pairwise,0.3,6.01577,4,0.9182456701887924,14.881218105002034,,5
hadamard_paired+pairwise,0.3,6.01577,5,0.9370994192503452,9.655653373985533,,5
hadamard_paired+pairwise,0.3,6.01577,6,0.940840596831967,9.02305941081522,,5
hadamard_paired+pairwise,0.3,6.01577,7,0.9489437561921015,9.143832408460545,,5
hadamard_paired+pairwise,0.3,6.01577,8,0.9416865873736621,9.719199862040506,,5
hadamard_paired+pairwise,0.3,6.01577,9,0.9364008526131185,11.283608527965217,,5
hadamard_paired+pairwise,0.3,8.9785,0,0.9181918392523366,11.100053458103087,,5
hadamard_paired+pairwise,0.3,8.9785,1,0.9255077025396931,11.318964799384839,,5
hadamard_paired+pairwise,0.3,8.9785,2,0.9332060743586222,11.808583668464525,,5
hadamard_paired+pairwise,0.3,8.9785,3,0.9325154331915784,10.559521450867717,,5
hadamard_paired+pairwise,0.3,8.9785,4,0.9184233317498697,14.880378962204727,,5
hadamard_paired+pairwise,0.3,8.9785,5,0.9372309961466019,9.655043592064228,,5
hadamard_paired+pairwise,0.3,8.9785,6,0.9409693866271704,9.022463765821337,,5
hadamard_paired+pairwise,0.3,8.9785,7,0.949042604914322,9.143379711353171,,5
