image_size,num_pixels,basis,rho,sigma_a,window_frac,window_frames,seed,object,gain_rel_mse,gain_corr,gain_scale
32,1024,random_binary,1.0,0.15,0.02,41,1,0,0.020894398912787437,0.20460835099220276,0.9999111890792847
32,1024,random_binary,1.0,0.15,0.05,102,1,0,0.021177727729082108,0.16896158456802368,0.9999953508377075
32,1024,random_binary,1.0,0.15,0.1,205,1,0,0.021755961701273918,0.08533962815999985,0.9997450113296509
32,1024,random_binary,1.0,0.15,0.2,410,1,0,0.02201838418841362,0.05273865908384323,0.9995819330215454
32,1024,random_binary,1.0,0.15,0.005,10,1,1,0.017969246953725815,0.4552803635597229,1.0002959966659546
32,1024,random_binary,1.0,0.15,0.01,20,1,1,0.020684529095888138,0.2945151925086975,0.9998775124549866
32,1024,random_binary,1.0,0.15,0.02,41,1,1,0.021686337888240814,0.20620498061180115,0.9999077320098877
32,1024,random_binary,1.0,0.15,0.05,102,1,1,0.022435059770941734,0.10236071050167084,0.999882161617279
32,1024,random_binary,1.0,0.15,0.1,205,1,1,0.02250272035598755,0.08361993730068207,0.9999241828918457
32,1024,random_binary,1.0,0.15,0.2,410,1,1,0.02287960983812809,0.009196062572300434,0.9997327923774719
32,1024,random_binary,1.0,0.15,0.005,10,1,2,0.017991553992033005,0.46360599994659424,1.000191330909729
32,1024,random_binary,1.0,0.15,0.01,20,1,2,0.02036236599087715,0.3333570063114166,1.0000419616699219
32,1024,random_binary,1.0,0.15,0.02,41,1,2,0.021740848198533058,0.2256581336259842,1.000005841255188
32,1024,random_binary,1.0,0.15,0.05,102,1,2,0.022961610928177834,0.0616975799202919,0.9997415542602539
32,1024,random_binary,1.0,0.15,0.1,205,1,2,0.022888263687491417,0.06747318804264069,0.9998162388801575
32,1024,random_binary,1.0,0.15,0.2,410,1,2,0.023130198940634727,0.03422798588871956,0.9996605515480042
32,1024,random_binary,1.0,0.15,0.005,10,1,3,0.01798589900135994,0.4321169853210449,1.000066876411438
32,1024,random_binary,1.0,0.15,0.01,20,1,3,0.020297523587942123,0.28693652153015137,0.9999071955680847
32,1024,random_binary,1.0,0.15,0.02,41,1,3,0.021314123645424843,0.19172877073287964,0.9998821020126343
32,1024,random_binary,1.0,0.15,0.05,102,1,3,0.022019919008016586,0.09327840059995651,0.9997589588165283
32,1024,random_binary,1.0,0.15,0.1,205,1,3,0.02230236306786537,0.054592426866292953,0.9996078014373779
32,1024,random_binary,1.0,0.15,0.2,410,1,3,0.022516446188092232,0.04374542459845543,0.999405026435852
32,1024,random_binary,1.0,0.15,0.005,10,1,4,0.018280988559126854,0.44461938738822937,0.9997632503509521
32,1024,random_binary,1.0,0.15,0.01,20,1,4,0.020038526505231857,0.3464541733264923,0.9999911785125732
32,1024,random_binary,1.0,0.15,0.02,41,1,4,0.021677585318684578,0.22156161069869995,0.9998098015785217
32,1024,random_binary,1.0,0.15,0.05,102,1,4,0.022496644407510757,0.12655672430992126,0.9997234344482422
32,1024,random_binary,1.0,0.15,0.1,205,1,4,0.023056719452142715,0.057889532297849655,0.9994606375694275
32,1024,random_binary,1.0,0.15,0.2,410,1,4,0.02390601485967636,0.004928072448819876,0.9988131523132324
32,1024,random_binary,1.0,0.15,0.005,10,2,0,0.017749331891536713,0.46493369340896606,1.0000873804092407
32,1024,random_binary,1.0,0.15,0.01,20,2,0,0.0204257033765316,0.3147456645965576,0.9997233748435974
32,1024,random_binary,1.0,0.15,0.02,41,2,0,0.021346120163798332,0.24107757210731506,0.9998143315315247
32,1024,random_binary,1.0,0.15,0.05,102,2,0,0.022541817277669907,0.1193132996559143,0.9994993805885315
32,1024,random_binary,1.0,0.15,0.1,205,2,0,0.023304419592022896,0.0533805787563324,0.9990350008010864
32,1024,random_binary,1.0,0.15,0.2,410,2,0,0.02482139691710472,-0.0025822382885962725,0.9977886080741882
32,1024,random_binary,1.0,0.15,0.005,10,2,1,0.017341429367661476,0.4300287365913391,0.9999711513519287
32,1024,random_binary,1.0,0.15,0.01,20,2,1,0.01881733536720276,0.3399883508682251,1.0000497102737427
32,1024,random_binary,1.0,0.15,0.02,41,2,1,0.019909143447875977,0.2534337639808655,0.9999933242797852
32,1024,random_binary,1.0,0.15,0.05,102,2,1,0.02066880650818348,0.16894888877868652,1.0000168085098267
32,1024,random_binary,1.0,0.15,0.1,205,2,1,0.021131549030542374,0.086139976978302,0.9999380111694336
32,1024,random_binary,1.0,0.15,0.2,410,2,1,0.021239424124360085,0.05243569239974022,0.9999402761459351
32,1024,random_binary,1.0,0.15,0.005,10,2,2,0.01754140481352806,0.4496205747127533,0.9999456405639648
32,1024,random_binary,1.0,0.15,0.01,20,2,2,0.01958642713725567,0.33046749234199524,0.9999248385429382
32,1024,random_binary,1.0,0.15,0.02,41,2,2,0.020732400938868523,0.2387305349111557,0.9999884366989136
32,1024,random_binary,1.0,0.15,0.05,102,2,2,0.021768907085061073,0.10863647609949112,0.9998478293418884
32,1024,random_binary,1.0,0.15,0.1,205,2,2,0.022066133096814156,0.049429941922426224,0.9997754693031311
32,1024,random_binary,1.0,0.15,0.2,410,2,2,0.022663265466690063,-0.03883878514170647,0.9994298815727234
32,1024,random_binary,1.0,0.15,0.005,10,2,3,0.01983019895851612,0.40297338366508484,0.99974125623703
32,1024,random_binary,1.0,0.15,0.01,20,2,3,0.02196229062974453,0.26973435282707214,0.9997544884681702
32,1024,random_binary,1.0,0.15,0.02,41,2,3,0.022590916603803635,0.21228699386119843,1.0000029802322388
32,1024,random_binary,1.0,0.15,0.05,102,2,3,0.0234664399176836,0.09437307715415955,0.999912679195404
32,1024,random_binary,1.0,0.15,0.1,205,2,3,0.02348598651587963,0.08503133058547974,0.9999991655349731
32,1024,random_binary,1.0,0.15,0.2,410,2,3,0.02356627769768238,0.06194595620036125,1.0000015497207642
32,1024,random_binary,1.0,0.15,0.005,10,2,4,0.018759626895189285,0.40662482380867004,1.0000264644622803
32,1024,random_binary,1.0,0.15,0.01,20,2,4,0.02081851288676262,0.2720293700695038,0.9998912215232849
32,1024,random_binary,1.0,0.15,0.02,41,2,4,0.021636828780174255,0.19425810873508453,0.9998996257781982
32,1024,random_binary,1.0,0.15,0.05,102,2,4,0.021983517333865166,0.14893239736557007,0.9999356865882874
32,1024,random_binary,1.0,0.15,0.1,205,2,4,0.022336279973387718,0.09974301606416702,0.999773383140564
32,1024,random_binary,1.0,0.15,0.2,410,2,4,0.022887641564011574,0.04755057767033577,0.9993698000907898
32,1024,random_binary,1.0,0.15,0.005,10,3,0,0.017833469435572624,0.45801231265068054,1.0001083612442017
32,1024,random_binary,1.0,0.15,0.01,20,3,0,0.020170487463474274,0.325822114944458,0.9999372363090515
32,1024,random_binary,1.0,0.15,0.02,41,3,0,0.021335862576961517,0.23390643298625946,0.9999059438705444
32,1024,random_binary,1.0,0.15,0.05,102,3,0,0.021869372576475143,0.17615307867527008,1.0000560283660889
32,1024,random_binary,1.0,0.15,0.1,205,3,0,0.02253914251923561,0.06659146398305893,0.9998348355293274
32,1024,random_binary,1.0,0.15,0.2,410,3,0,0.022590214386582375,0.05056491866707802,0.999843418598175
32,1024,random_binary,1.0,0.15,0.005,10,3,1,0.01821649633347988,0.4256230592727661,1.0002340078353882
32,1024,random_binary,1.0,0.15,0.01,20,3,1,0.02081623114645481,0.2532768249511719,0.999843418598175
32,1024,random_binary,1.0,0.15,0.02,41,3,1,0.021452657878398895,0.18751917779445648,0.9999253153800964
32,1024,random_binary,1.0,0.15,0.05,102,3,1,0.02194257453083992,0.12248426675796509,0.9998226165771484
32,1024,random_binary,1.0,0.15,0.1,205,3,1,0.02210269309580326,0.09662028402090073,0.9997832775115967
32,1024,random_binary,1.0,0.15,0.2,410,3,1,0.022249657660722733,0.06802645325660706,0.9997577667236328
32,1024,random_binary,1.0,0.15,0.005,10,3,2,0.016926532611250877,0.46826356649398804,1.0000866651535034
32,1024,random_binary,1.0,0.15,0.01,20,3,2,0.01923377253115177,0.336114764213562,1.0001020431518555
32,1024,random_binary,1.0,0.15,0.02,41,3,2,0.020995864644646645,0.18119704723358154,0.9998229146003723
32,1024,random_binary,1.0,0.15,0.05,102,3,2,0.02168246917426586,0.06653302162885666,0.999797523021698
32,1024,random_binary,1.0,0.15,0.1,205,3,2,0.021671099588274956,0.06349807232618332,0.9998324513435364
32,1024,random_binary,1.0,0.15,0.2,410,3,2,0.021797582507133484,0.05152783915400505,0.9997162818908691
32,1024,random_binary,1.0,0.15,0.005,10,3,3,0.01865422911942005,0.43055403232574463,1.000140905380249
32,1024,random_binary,1.0,0.15,0.01,20,3,3,0.021483194082975388,0.25074630975723267,0.9997602701187134
32,1024,random_binary,1.0,0.15,0.02,41,3,3,0.022249188274145126,0.16939744353294373,0.999893069267273
32,1024,random_binary,1.0,0.15,0.05,102,3,3,0.022826392203569412,0.07371190935373306,0.9998546242713928
32,1024,random_binary,1.0,0.15,0.1,205,3,3,0.023182997480034828,0.016304103657603264,0.9996538162231445
32,1024,random_binary,1.0,0.15,0.2,410,3,3,0.02331511676311493,0.020306024700403214,0.9994935393333435
32,1024,random_binary,1.0,0.15,0.005,10,3,4,0.018702851608395576,0.42276090383529663,0.9999569058418274
32,1024,random_binary,1.0,0.15,0.01,20,3,4,0.0207067783921957,0.3015613853931427,0.99988853931427
32,1024,random_binary,1.0,0.15,0.02,41,3,4,0.021725047379732132,0.21541042625904083,0.9998893737792969
32,1024,random_binary,1.0,0.15,0.05,102,3,4,0.022207077592611313,0.15923060476779938,0.9999024271965027
32,1024,random_binary,1.0,0.15,0.1,205,3,4,0.022244110703468323,0.1526172161102295,0.9999639987945557
32,1024,random_binary,1.0,0.15,0.2,410,3,4,0.022483540698885918,0.11764919757843018,0.9998801350593567
32,1024,random_binary,1.0,0.3,0.005,10,0,0,0.07125303149223328,0.4203900992870331,0.9994341135025024
32,1024,random_binary,1.0,0.3,0.01,20,0,0,0.07881924510002136,0.29944348335266113,0.9992700219154358
32,1024,random_binary,1.0,0.3,0.02,41,0,0,0.08170291781425476,0.23615074157714844,0.9999908804893494
32,1024,random_binary,1.0,0.3,0.05,102,0,0,0.08413565903902054,0.1663012057542801,1.0000313520431519
32,1024,random_binary,1.0,0.3,0.1,205,0,0,0.08491107076406479,0.13742926716804504,1.0001635551452637
32,1024,random_binary,1.0,0.3,0.2,410,0,0,0.08635429292917252,0.058314625173807144,0.9996626973152161
32,1024,random_binary,1.0,0.3,0.005,10,0,1,0.06678034365177155,0.47631365060806274,1.0003137588500977
32,1024,random_binary,1.0,0.3,0.01,20,0,1,0.07439575344324112,0.37268468737602234,1.0005208253860474
32,1024,random_binary,1.0,0.3,0.02,41,0,1,0.08168605715036392,0.2333763688802719,0.9996546506881714
32,1024,random_binary,1.0,0.3,0.05,102,0,1,0.0881049856543541,0.051467135548591614,0.997120201587677
32,1024,random_binary,1.0,0.3,0.1,205,0,1,0.09043833613395691,0.00597391976043582,0.9954230189323425
32,1024,random_binary,1.0,0.3,0.2,410,0,1,0.09621725231409073,-0.03443124517798424,0.9902110695838928
32,1024,random_binary,1.0,0.3,0.005,10,0,2,0.06801208108663559,0.46929681301116943,0.9999571442604065
32,1024,random_binary,1.0,0.3,0.01,20,0,2,0.0753573551774025,0.36895138025283813,1.0003414154052734
32,1024,random_binary,1.0,0.3,0.02,41,0,2,0.08105098456144333,0.2662712633609772,1.0002995729446411
32,1024,random_binary,1.0,0.3,0.05,102,0,2,0.0869280993938446,0.09100039303302765,0.9989214539527893
32,1024,random_binary,1.0,0.3,0.1,205,0,2,0.08670838177204132,0.09150219708681107,0.9993264675140381
32,1024,random_binary,1.0,0.3,0.2,410,0,2,0.0871572345495224,0.07443874329328537,0.9990484714508057
32,1024,random_binary,1.0,0.3,0.005,10,0,3,0.0691763162612915,0.4146575629711151,1.0002532005310059
32,1024,random_binary,1.0,0.3,0.01,20,0,3,0.07812563329935074,0.2571348249912262,0.999016523361206
32,1024,random_binary,1.0,0.3,0.02,41,0,3,0.08165160566568375,0.1576486974954605,0.9991022348403931
32,1024,random_binary,1.0,0.3,0.05,102,0,3,0.08331863582134247,0.08009215444326401,0.999201238155365
32,1024,random_binary,1.0,0.3,0.1,205,0,3,0.08386805653572083,0.04342475160956383,0.9991623163223267
32,1024,random_binary,1.0,0.3,0.2,410,0,3,0.08539777994155884,-0.007812587544322014,0.9980688691139221
32,1024,random_binary,1.0,0.3,0.005,10,0,4,0.06480014324188232,0.4873104691505432,1.0004678964614868
32,1024,random_binary,1.0,0.3,0.01,20,0,4,0.07481610029935837,0.34619855880737305,0.9993458986282349
32,1024,random_binary,1.0,0.3,0.02,41,0,4,0.07912284880876541,0.26280292868614197,0.9995720386505127
32,1024,random_binary,1.0,0.3,0.05,102,0,4,0.08215393126010895,0.18203555047512054,0.999924898147583
32,1024,random_binary,1.0,0.3,0.1,205,0,4,0.083733469247818,0.12207696586847305,0.9997458457946777
32,1024,random_binary,1.0,0.3,0.2,410,0,4,0.08487530052661896,0.057987190783023834,0.9995323419570923
32,1024,random_binary,1.0,0.3,0.005,10,1,0,0.06623233109712601,0.45476600527763367,1.0011529922485352
32,1024,random_binary,1.0,0.3,0.01,20,1,0,0.0757707878947258,0.3026025891304016,0.9998652338981628
32,1024,random_binary,1.0,0.3,0.02,41,1,0,0.07976341992616653,0.20933733880519867,0.9997562170028687
32,1024,random_binary,1.0,0.3,0.05,102,1,0,0.08082856237888336,0.17605988681316376,1.0001455545425415
32,1024,random_binary,1.0,0.3,0.1,205,1,0,0.08293790370225906,0.09144249558448792,0.9993144273757935
32,1024,random_binary,1.0,0.3,0.2,410,1,0,0.08383157104253769,0.05581720545887947,0.9987926483154297
32,1024,random_binary,1.0,0.3,0.005,10,1,1,0.06854860484600067,0.45112666487693787,1.0012774467468262
32,1024,random_binary,1.0,0.3,0.01,20,1,1,0.07844190299510956,0.2956830859184265,0.9997223019599915
32,1024,random_binary,1.0,0.3,0.02,41,1,1,0.08232945948839188,0.2056039273738861,0.9997323751449585
32,1024,random_binary,1.0,0.3,0.05,102,1,1,0.08515749126672745,0.10222919285297394,0.9995425939559937
32,1024,random_binary,1.0,0.3,0.1,205,1,1,0.08536588400602341,0.08600746095180511,0.9997394680976868
32,1024,random_binary,1.0,0.3,0.2,410,1,1,0.08687329292297363,0.009032665751874447,0.9988917112350464
32,1024,random_binary,1.0,0.3,0.005,10,1,2,0.06874775886535645,0.4650699496269226,1.0009324550628662
32,1024,random_binary,1.0,0.3,0.01,20,1,2,0.07819671183824539,0.32866713404655457,1.0000687837600708
32,1024,random_binary,1.0,0.3,0.02,41,1,2,0.08318959176540375,0.225973442196846,1.0000063180923462
32,1024,random_binary,1.0,0.3,0.05,102,1,2,0.08775367587804794,0.06828609853982925,0.9989625215530396
32,1024,random_binary,1.0,0.3,0.1,205,1,2,0.08747434616088867,0.07251320034265518,0.9993191957473755
32,1024,random_binary,1.0,0.3,0.2,410,1,2,0.08826568722724915,0.03949922323226929,0.9988453388214111
32,1024,random_binary,1.0,0.3,0.005,10,1,3,0.06908772140741348,0.43208417296409607,1.0005793571472168
32,1024,random_binary,1.0,0.3,0.01,20,1,3,0.07796362787485123,0.28642159700393677,0.999747633934021
32,1024,random_binary,1.0,0.3,0.02,41,1,3,0.08175397664308548,0.19376632571220398,0.9997092485427856
32,1024,random_binary,1.0,0.3,0.05,102,1,3,0.0844511017203331,0.09516648948192596,0.9991537928581238
32,1024,random_binary,1.0,0.3,0.1,205,1,3,0.08516793698072433,0.0645497515797615,0.9988435506820679
32,1024,random_binary,1.0,0.3,0.2,410,1,3,0.08581148087978363,0.04786955937743187,0.9983158111572266
32,1024,random_binary,1.0,0.3,0.005,10,1,4,0.07052690535783768,0.45182186365127563,0.9995275139808655
32,1024,random_binary,1.0,0.3,0.01,20,1,4,0.0777532160282135,0.3499625623226166,1.0000081062316895
32,1024,random_binary,1.0,0.3,0.02,41,1,4,0.08395913243293762,0.23053088784217834,0.9993352890014648
32,1024,random_binary,1.0,0.3,0.05,102,1,4,0.08709346503019333,0.1378852128982544,0.9992187023162842
32,1024,random_binary,1.0,0.3,0.1,205,1,4,0.08911485224962234,0.06491591036319733,0.9984017014503479
32,1024,random_binary,1.0,0.3,0.2,410,1,4,0.09125766903162003,0.01121254451572895,0.9968884587287903
32,1024,random_binary,1.0,0.3,0.005,10,2,0,0.0681125670671463,0.4674079716205597,1.000762701034546
32,1024,random_binary,1.0,0.3,0.01,20,2,0,0.07846545428037643,0.31609150767326355,0.9992038011550903
32,1024,random_binary,1.0,0.3,0.02,41,2,0,0.08253762871026993,0.23165084421634674,0.9991650581359863
32,1024,random_binary,1.0,0.3,0.05,102,2,0,0.08710353076457977,0.11103417724370956,0.9976715445518494
32,1024,random_binary,1.0,0.3,0.1,205,2,0,0.08991256356239319,0.05328463017940521,0.9957186579704285
32,1024,random_binary,1.0,0.3,0.2,410,2,0,0.09603005647659302,-0.00516480440273881,0.9903904795646667
32,1024,random_binary,1.0,0.3,0.005,10,2,1,0.06647665053606033,0.43584954738616943,1.0004146099090576
32,1024,random_binary,1.0,0.3,0.01,20,2,1,0.07264366000890732,0.3390342891216278,1.0004618167877197
32,1024,random_binary,1.0,0.3,0.02,41,2,1,0.07700683921575546,0.24803154170513153,1.0000629425048828
32,1024,random_binary,1.0,0.3,0.05,102,2,1,0.07968025654554367,0.17043660581111908,1.0001548528671265
32,1024,random_binary,1.0,0.3,0.1,205,2,1,0.08138561993837357,0.09163634479045868,0.9998481869697571
32,1024,random_binary,1.0,0.3,0.2,410,2,1,0.08177927881479263,0.06057099625468254,0.9998746514320374
32,1024,random_binary,1.0,0.3,0.005,10,2,2,0.0690898597240448,0.4542224407196045,0.9998636245727539
32,1024,random_binary,1.0,0.3,0.01,20,2,2,0.07753264158964157,0.3309057354927063,0.9995622038841248
32,1024,random_binary,1.0,0.3,0.02,41,2,2,0.08213400095701218,0.23769989609718323,0.9998496770858765
32,1024,random_binary,1.0,0.3,0.05,102,2,2,0.0861697793006897,0.11222032457590103,0.9992280602455139
32,1024,random_binary,1.0,0.3,0.1,205,2,2,0.08756346255540848,0.04764965921640396,0.9988090991973877
32,1024,random_binary,1.0,0.3,0.2,410,2,2,0.0902189090847969,-0.03597031533718109,0.9970692992210388
32,1024,random_binary,1.0,0.3,0.005,10,2,3,0.07636653631925583,0.40924498438835144,0.999545693397522
32,1024,random_binary,1.0,0.3,0.01,20,2,3,0.08516442030668259,0.2694442868232727,0.9989606142044067
32,1024,random_binary,1.0,0.3,0.02,41,2,3,0.0873488187789917,0.2182459831237793,1.000061273574829
32,1024,random_binary,1.0,0.3,0.05,102,2,3,0.09129660576581955,0.08198250085115433,0.9994011521339417
32,1024,random_binary,1.0,0.3,0.1,205,2,3,0.09112557768821716,0.08112749457359314,0.9998906850814819
32,1024,random_binary,1.0,0.3,0.2,410,2,3,0.09129631519317627,0.06770391017198563,1.0000056028366089
32,1024,random_binary,1.0,0.3,0.005,10,2,4,0.0724426656961441,0.41145846247673035,1.0006136894226074
32,1024,random_binary,1.0,0.3,0.01,20,2,4,0.08062096685171127,0.2742699980735779,0.9999353885650635
32,1024,random_binary,1.0,0.3,0.02,41,2,4,0.08425012975931168,0.18387272953987122,0.9997187852859497
32,1024,random_binary,1.0,0.3,0.05,102,2,4,0.08528348803520203,0.1475999802350998,1.0000948905944824
32,1024,random_binary,1.0,0.3,0.1,205,2,4,0.08644774556159973,0.0959743782877922,0.9996564984321594
32,1024,random_binary,1.0,0.3,0.2,410,2,4,0.08773960173130035,0.044866736978292465,0.998799204826355
32,1024,random_binary,1.0,0.3,0.005,10,3,0,0.06848789751529694,0.4633122980594635,1.0006822347640991
32,1024,random_binary,1.0,0.3,0.01,20,3,0,0.07745960354804993,0.33393368124961853,0.9998377561569214
32,1024,random_binary,1.0,0.3,0.02,41,3,0,0.08245916664600372,0.2338838130235672,0.9994175434112549
32,1024,random_binary,1.0,0.3,0.05,102,3,0,0.08420927077531815,0.18534629046916962,1.0002732276916504
32,1024,random_binary,1.0,0.3,0.1,205,3,0,0.08692949265241623,0.07369551807641983,0.9993978142738342
32,1024,random_binary,1.0,0.3,0.2,410,3,0,0.08720497786998749,0.04940306022763252,0.9994913339614868
32,1024,random_binary,1.0,0.3,0.005,10,3,1,0.07065412402153015,0.42441922426223755,1.0008472204208374
32,1024,random_binary,1.0,0.3,0.01,20,3,1,0.08058755099773407,0.25507652759552,0.9992580413818359
32,1024,random_binary,1.0,0.3,0.02,41,3,1,0.0828985646367073,0.1941031813621521,0.9997051954269409
32,1024,random_binary,1.0,0.3,0.05,102,3,1,0.08481751382350922,0.1284630447626114,0.9994330406188965
32,1024,random_binary,1.0,0.3,0.1,205,3,1,0.08547693490982056,0.09871158003807068,0.9993510246276855
32,1024,random_binary,1.0,0.3,0.2,410,3,1,0.08589024841785431,0.07192736864089966,0.999432384967804
